objid,ra,dec,u,g,r,i,z,redshift
1237648704052330940,211.008929170798,-0.293309934531473,21.22613,20.77475,20.63471,20.58545,20.26603,2.407115
1237648704052331001,211.122252147223,-0.302586199194639,21.92548,21.42581,21.48483,21.52596,21.88696,2.229863
1237648704052331402,211.132932895956,-0.274789053794433,22.42349,21.85104,21.81841,21.55998,21.07309,-0.0007861905
1237648704052331454,211.154707180409,-0.330351056759154,22.6792,21.71276,21.59249,21.79447,21.26896,0.0001253795
1237648704052396081,211.235227395184,-0.241402861763322,19.23177,18.30833,18.01453,17.92806,17.8708,-0.0007118458
1237648704052396090,211.262115378781,-0.251408613872248,17.60775,16.14782,15.41296,15.01297,14.64746,0.03281746
1237648704052396092,211.256484912983,-0.254277122208674,18.80461,18.20425,18.02746,17.87077,17.79389,0.03239375
1237648704052396092,211.256484912983,-0.254277122208674,18.80461,18.20425,18.02746,17.87077,17.79389,0.03239046
1237648704052396136,211.170406063082,-0.413069825359281,18.14614,17.09301,16.68175,16.44398,16.20429,0.02490415
1237648704052396136,211.170406063082,-0.413069825359281,18.14614,17.09301,16.68175,16.44398,16.20429,0.02490769
1237648704052396143,211.173252620671,-0.295535743429954,19.4553,18.27777,17.81222,17.46869,17.25567,0.0790681
1237648704052396143,211.173252620671,-0.295535743429954,19.4553,18.27777,17.81222,17.46869,17.25567,0.07909509
1237648704052396196,211.229867396693,-0.368184559465035,18.56489,17.28337,16.65403,16.27755,15.98773,0.07000244
1237648704052396196,211.229867396693,-0.368184559465035,18.56489,17.28337,16.65403,16.27755,15.98773,0.06999499
1237648704052396358,211.194329666595,-0.405738618291721,21.86588,21.31027,21.07978,21.19977,20.77757,2.566539
1237648704052396393,211.288879652166,-0.294340609315109,18.93137,17.93331,17.5933,17.39079,17.28925,0.03249985
1237648704052396393,211.288879652166,-0.294340609315109,18.93137,17.93331,17.5933,17.39079,17.28925,0.03248152
1237648704052396618,211.21447477793,-0.37837704201412,24.01783,22.61165,20.84868,19.77692,19.29541,0.4930371
1237648704052396618,211.21447477793,-0.37837704201412,24.01783,22.61165,20.84868,19.77692,19.29541,0.4928565
1237648704052396801,211.262408421542,-0.338757373232783,22.54725,21.68368,20.63432,19.68158,19.34768,0.6278614
1237648704052396801,211.262408421542,-0.338757373232783,22.54725,21.68368,20.63432,19.68158,19.34768,0.6280262
1237648704052397026,211.199520550549,-0.346125567788505,25.53212,22.44213,20.73096,19.88,19.52934,0.4295278
1237648704052397026,211.199520550549,-0.346125567788505,25.53212,22.44213,20.73096,19.88,19.52934,0.4295368
1237648704052461636,211.413318092306,-0.319333037438187,23.73905,22.84515,21.34703,20.31928,19.93204,0.6283735
1237648704052461774,211.418990775153,-0.304209547266138,22.99481,19.47713,17.96571,17.45543,17.11422,0.3140743
1237648704052461826,211.351367475746,-0.285598808495182,23.10433,20.5601,19.04984,18.30107,17.86058,-3.269309E-05
1237648704052462270,211.404151890793,-0.368902743685072,23.05899,21.77523,20.69038,19.72772,19.15202,0.5751048
1237648704052462270,211.404151890793,-0.368902743685072,23.05899,21.77523,20.69038,19.72772,19.15202,0.575166
1237648704052527194,211.594855610258,-0.22366150013512,18.14285,16.60561,15.75299,15.31842,14.97883,0.1053017
1237648704052527194,211.594855610258,-0.22366150013512,18.14285,16.60561,15.75299,15.31842,14.97883,0.1052832
1237648704052527246,211.505930339981,-0.310551106789088,16.39691,15.0645,14.46049,14.1484,13.96112,0.02458942
1237648704052527246,211.505930339981,-0.310551106789088,16.39691,15.0645,14.46049,14.1484,13.96112,0.02454863
1237648704052527777,211.554663837047,-0.333256101717585,22.89257,20.88313,19.10089,18.51064,18.18038,0.3191433
1237648704052527817,211.567043463406,-0.270407405555493,22.77547,21.77472,21.5944,21.94626,21.15414,0.0006311733
1237648704052527825,211.570930836979,-0.372536942399944,22.48629,21.48943,20.42035,19.66187,19.33626,0.5856977
1237648704052592668,211.666335352132,-0.357284553588663,19.30768,17.50772,16.5638,16.12247,15.74522,0.1129026
1237648704052592668,211.666335352132,-0.357284553588663,19.30768,17.50772,16.5638,16.12247,15.74522,0.1130107
1237648704052592739,211.617404204139,-0.258813352150381,20.9256,19.41611,18.74322,18.47293,18.33785,0.3546718
1237648704052592739,211.617404204139,-0.258813352150381,20.9256,19.41611,18.74322,18.47293,18.33785,0.0001278192
1237648704052592773,211.635530228396,-0.24621901535488,19.12161,17.2298,16.21559,15.79271,15.4229,0.00242513
1237648704052592773,211.635530228396,-0.24621901535488,19.12161,17.2298,16.21559,15.79271,15.4229,0.1113649
1237648704052592776,211.635947559812,-0.293912402180776,20.12921,17.93398,16.88034,16.45025,16.09686,0.1126114
1237648704052592776,211.635947559812,-0.293912402180776,20.12921,17.93398,16.88034,16.45025,16.09686,0.1124545
1237648704052592784,211.635965852561,-0.361009222120472,19.67293,17.94268,17.01823,16.60394,16.27166,0.1125857
1237648704052592784,211.635965852561,-0.361009222120472,19.67293,17.94268,17.01823,16.60394,16.27166,0.1127451
1237648704052592865,211.625433626419,-0.327656641096645,21.54471,20.2453,19.60746,19.04102,18.80175,0.1065469
1237648704052592865,211.625433626419,-0.327656641096645,21.54471,20.2453,19.60746,19.04102,18.80175,0.1063061
1237648704052592890,211.693043883726,-0.407723752202042,23.79807,21.53919,20.79959,20.03621,19.54329,0.5281901
1237648704052592912,211.733151784866,-0.374339719955994,18.89224,17.72111,17.0411,16.69531,16.48406,0.1051468
1237648704052592912,211.733151784866,-0.374339719955994,18.89224,17.72111,17.0411,16.69531,16.48406,0.1052569
1237648704052593050,211.611168140035,-0.37822314063454,25.26465,22.35861,20.77419,19.63303,19.11817,0.5826598
1237648704052593162,211.649532919389,-0.208257503586868,23.10357,21.43653,19.53078,18.6818,18.16076,0.7609517
1237648704052593162,211.649532919389,-0.208257503586868,23.10357,21.43653,19.53078,18.6818,18.16076,0.4575074
1237648704052593277,211.688457924147,-0.21563634285643,24.64283,22.47808,20.69714,19.89312,19.43229,0.4600052
1237648704052593386,211.72301511669,-0.358942043788674,23.64588,23.06488,20.97622,19.87663,19.20657,0.5820808
1237648704052593606,211.650745026428,-0.326022469609562,23.26992,22.76422,20.30171,19.2127,18.59638,0.5750445
1237648704052658305,211.895460565572,-0.38877566876895,18.99113,17.80291,17.33478,17.20868,17.12686,-0.0003319992
1237648704052658305,211.895460565572,-0.38877566876895,18.99113,17.80291,17.33478,17.20868,17.12686,-0.0004016345
1237648704052658334,211.797220365977,-0.377454281346992,19.05525,17.07544,16.13153,15.69524,15.34372,0.07970716
1237648704052658334,211.797220365977,-0.377454281346992,19.05525,17.07544,16.13153,15.69524,15.34372,0.07972385
1237648704052658344,211.808254215905,-0.271230486914667,20.37841,18.86006,17.88304,17.44648,17.07784,0.1623306
1237648704052658344,211.808254215905,-0.271230486914667,20.37841,18.86006,17.88304,17.44648,17.07784,0.1622683
1237648704052658415,211.877754571232,-0.340422669260877,20.93065,18.82011,17.60737,17.12164,16.73109,0.1660806
1237646587711652616,84.3226320345581,0.772568940774841,23.08759,20.064,18.62876,17.21033,16.4419,4.954564E-06
1237646587711652712,84.35566803784,0.817254517857898,20.90294,18.65942,17.28951,15.81657,15.01777,6.067099E-05
1237646587711652712,84.35566803784,0.817254517857898,20.90294,18.65942,17.28951,15.81657,15.01777,7.818894E-05
1237646587711652998,84.3052163546899,0.768770326155351,23.91696,21.44357,20.05301,18.70567,17.97653,5.393055E-05
1237646587711652998,84.3052163546899,0.768770326155351,23.91696,21.44357,20.05301,18.70567,17.97653,0.0001083251
1237646587711653046,84.2855010803887,0.791500341198883,21.94954,20.71391,20.21523,19.98724,20.03508,-0.0007937161
1237646587711653065,84.3100031209525,0.709642862642628,21.67124,20.2175,19.56779,19.27017,19.04807,0.0001462911
1237646587711653098,84.4073045242633,0.737401684494024,21.63701,20.43541,19.9842,19.75284,19.68507,8.971696E-05
1237646587711717862,84.4303839109979,0.772643445921997,21.11151,19.47082,18.71201,18.38495,18.18619,0.0003513265
1237646587711717979,84.461038067764,0.722914159299738,21.41231,19.60853,18.27194,16.77246,15.88375,0.0001872281
1237646587711717979,84.461038067764,0.722914159299738,21.41231,19.60853,18.27194,16.77246,15.88375,0.0001799473
1237646587711718528,84.4263537987904,0.712646209827381,22.98766,21.54617,19.96615,18.74183,18.06376,0.0002706011
1237646587711718528,84.4263537987904,0.712646209827381,22.98766,21.54617,19.96615,18.74183,18.06376,0.0002107276
1237646587711718578,84.444691701726,0.797411017727602,25.46442,22.14516,20.50806,19.16777,18.36799,0.0002287933
1237646587711718578,84.444691701726,0.797411017727602,25.46442,22.14516,20.50806,19.16777,18.36799,9.573901E-05
1237646587711718781,84.502119061557,0.748118853868107,23.99495,22.14874,20.47589,19.29911,18.60489,9.880499E-05
1237646587711718781,84.502119061557,0.748118853868107,23.99495,22.14874,20.47589,19.29911,18.60489,0.0001029466
1237646587711914872,84.9546931172457,0.762855781401674,23.7337,20.73441,19.12224,18.00008,17.3822,0.0001126915
1237646587711914872,84.9546931172457,0.762855781401674,23.7337,20.73441,19.12224,18.00008,17.3822,0.0001078551
1237646587711915146,84.9462031416272,0.759073255628318,24.50962,22.3877,20.70609,19.41072,18.86567,0.0002143335
1237646587711915146,84.9462031416272,0.759073255628318,24.50962,22.3877,20.70609,19.41072,18.86567,0.000302124
1237646587711979952,85.0442890602122,0.69400042832272,20.85106,19.60946,19.05657,18.77596,18.6228,0.0007019615
1237646587711979952,85.0442890602122,0.69400042832272,20.85106,19.60946,19.05657,18.77596,18.6228,0.0009103456
1237646587711980260,85.1557741341957,0.649321822118829,22.07539,19.65549,18.18551,16.59459,15.73603,8.34289E-05
1237646587711980260,85.1557741341957,0.649321822118829,22.07539,19.65549,18.18551,16.59459,15.73603,9.651339E-05
1237646587711980425,85.0740896475535,0.694721934044591,23.50604,21.79498,20.23082,18.45563,17.4553,0.0001662861
1237646587711980425,85.0740896475535,0.694721934044591,23.50604,21.79498,20.23082,18.45563,17.4553,0.0001442004
1237646587711980889,85.1299300722918,0.711841385641986,23.41147,22.26331,20.4281,19.31227,18.67358,0.2978988
1237646587711980889,85.1299300722918,0.711841385641986,23.41147,22.26331,20.4281,19.31227,18.67358,0.0001358333
1237646587711980892,85.130836885714,0.826744573680569,24.28617,22.88711,21.06985,19.5249,18.62384,6.855172E-05
1237646587711980892,85.130836885714,0.826744573680569,24.28617,22.88711,21.06985,19.5249,18.62384,1.243409E-05
1237646587711980971,85.16243051098,0.701211290985069,23.5059,22.35237,20.57704,19.39672,18.65655,-2.912254E-05
1237646587711980971,85.16243051098,0.701211290985069,23.5059,22.35237,20.57704,19.39672,18.65655,0.0001023504
1237646587712045771,85.2522637063838,0.791068984334574,22.34234,20.29365,18.79619,16.78444,15.63395,6.825905E-05
1237646587712045771,85.2522637063838,0.791068984334574,22.34234,20.29365,18.79619,16.78444,15.63395,5.959619E-05
1237646587712046032,85.2150362389179,0.797430602271978,24.65014,21.36749,19.63119,18.58617,17.97836,2.070359E-05
1237646587712046032,85.2150362389179,0.797430602271978,24.65014,21.36749,19.63119,18.58617,17.97836,-1.764507E-05
1237646587712046036,85.220235593289,0.717152121370171,22.95741,20.79783,18.95484,17.82407,17.14046,0.0001443332
1237646587712046036,85.220235593289,0.717152121370171,22.95741,20.79783,18.95484,17.82407,17.14046,0.0001346603
1237646587712046277,85.1819193201192,0.713984922788448,22.96411,22.68947,20.79805,19.18876,18.19518,0.04940217
1237646587712046277,85.1819193201192,0.713984922788448,22.96411,22.68947,20.79805,19.18876,18.19518,9.464921E-05
1237646587712046315,85.1970394906754,0.837722877872314,23.52356,21.9736,20.31536,19.03306,18.36113,0.0001718498
1237646587712046315,85.1970394906754,0.837722877872314,23.52356,21.9736,20.31536,19.03306,18.36113,9.188639E-05
1237646587712111515,85.3894851303622,0.82391597983109,22.80605,20.15408,18.70986,16.89187,15.89574,0.0001085689
1237646587712111515,85.3894851303622,0.82391597983109,22.80605,20.15408,18.70986,16.89187,15.89574,0.000100892
1237646587712111525,85.4015305185067,0.7929011805354,24.09168,20.695,19.03697,17.82223,17.13702,-9.889877E-05
1237646587712111525,85.4015305185067,0.7929011805354,24.09168,20.695,19.03697,17.82223,17.13702,-0.0001045037
1237646587712111735,85.3329323928644,0.843682416976662,25.63521,22.38691,20.84182,19.41599,18.5648,0.0003160241
1237646587712111735,85.3329323928644,0.843682416976662,25.63521,22.38691,20.84182,19.41599,18.5648,0.0002914626
1237646587712111762,85.3429333839816,0.783683988441708,23.94008,22.43646,20.65503,19.24036,18.38216,-4.3718E-06
1237646587712111762,85.3429333839816,0.783683988441708,23.94008,22.43646,20.65503,19.24036,18.38216,-7.259403E-06
1237646587712111809,85.3603287117369,0.749982430972274,24.79066,22.22951,20.74077,19.34404,18.56602,-2.468974E-05
1237646587712111809,85.3603287117369,0.749982430972274,24.79066,22.22951,20.74077,19.34404,18.56602,0.0001477067
1237646587712242267,85.7030737768616,0.672030881261745,18.62598,17.17277,16.18158,15.61712,15.19083,0.05179065
1237646587712242267,85.7030737768616,0.672030881261745,18.62598,17.17277,16.18158,15.61712,15.19083,0.05184619
1237646587712242646,85.7485270459819,0.691787759801324,23.11027,21.14347,19.52648,18.16125,17.41937,0.000185563
1237646587712242742,85.7188123891612,0.667694969056215,22.39607,21.23892,20.39451,20.04743,19.82184,0.9767645
1237646587712242742,85.7188123891612,0.667694969056215,22.39607,21.23892,20.39451,20.04743,19.82184,1.399427
1237646587712242910,85.6603854970392,0.648243932098602,20.30216,19.06746,18.36629,18.08319,17.71965,0.05386671
1237646587712243004,85.6974342685071,0.654293705218623,24.8108,21.0218,19.4739,18.78024,18.30312,0.0003188188
1237646587712308114,85.8425332140257,0.734217511802366,20.41638,18.84665,18.07729,17.76082,17.56519,0.0001318817
1237646587712308124,85.8437224923588,0.711108365030691,21.77776,19.84532,18.81065,18.43237,18.17323,4.118043E-05
1237646587712308166,85.8592788497982,0.651689145782533,19.73252,18.44731,17.87021,17.63434,17.50044,0.0001887272
1237646587712308166,85.8592788497982,0.651689145782533,19.73252,18.44731,17.87021,17.63434,17.50044,0.0002047305
1237646587712308256,85.8904768895366,0.655005115780632,19.94801,18.00044,17.09683,16.73794,16.50853,-0.0001721036
1237646587712308444,85.8849696248277,0.709815687546609,20.94479,19.47039,18.38691,17.7697,17.28831,0.1146805
1237646587712308455,85.8947578730699,0.684757588351804,22.6176,20.34479,18.72275,17.83085,17.27343,0
1237646587712308503,85.8409897668487,0.722374293715924,23.91341,21.17237,19.50274,18.34024,17.65858,3.405746E-05
1237646587712308503,85.8409897668487,0.722374293715924,23.91341,21.17237,19.50274,18.34024,17.65858,9.323984E-05
1237646587712308542,85.8029704358784,0.670709834117222,22.40089,20.52807,19.676,19.25602,18.96188,2.514135E-05
1237646587712308736,85.8130496402169,0.685951641916696,23.20696,21.15783,19.95919,19.388,18.96756,0.0001878869
1237646587712373221,86.0573286103117,0.657633204133226,24.31164,21.85215,20.11111,19.33904,18.81336,0.0002496484
1237646587712373240,86.0579842093994,0.705350772520854,20.39104,18.96874,18.37052,18.14834,17.99768,4.034679E-05
1237646587712373314,85.9161944922805,0.665074594117137,20.36689,19.1077,18.53183,18.26031,18.0812,0.0001893904
1237646587712373396,85.9365812014992,0.741765776575102,24.25323,21.36669,24.47477,20.17044,19.91268,0.0001965046
1237646587712373535,85.970797758732,0.67434622038668,19.80686,18.20759,17.44694,17.13337,16.91378,0.0001979721
1237646587712373611,85.9995317037443,0.760410284314284,19.71809,17.93228,17.13127,16.82619,16.63731,3.06854E-05
1237646587712373755,86.0381090296278,0.819026870859521,21.21736,18.84782,17.44509,16.29465,15.68549,0.0001237017
1237646587712373755,86.0381090296278,0.819026870859521,21.21736,18.84782,17.44509,16.29465,15.68549,0.0001313483
1237646587712373827,86.0602885581872,0.767120441822088,22.52672,19.81372,18.47676,17.88787,17.4885,0.0002984948
1237646587712374012,86.0071299071382,0.817884672861105,24.59388,21.55858,19.8967,18.61509,17.90623,-8.02095E-06
1237646587712374012,86.0071299071382,0.817884672861105,24.59388,21.55858,19.8967,18.61509,17.90623,1.076002E-05
1237646587712374063,86.0025839181413,0.703971185306876,21.513,20.46652,19.88492,19.65635,19.51649,0
1237646587712374292,85.9700621459362,0.792172243323861,23.91828,22.31859,20.50019,19.20563,18.49816,0.000103607
1237646587712374292,85.9700621459362,0.792172243323861,23.91828,22.31859,20.50019,19.20563,18.49816,0.0001531669
1237646587712374518,86.0323339437528,0.823381738510518,22.60164,21.20513,20.503,20.24679,20.13088,5.278096E-05
1237646587712438706,86.2053669869647,0.695800189430107,23.10869,20.01604,18.53467,17.85995,17.45344,0.0002907047
1237646587712438784,86.0691603675274,0.786709439656976,22.63979,19.96748,18.41836,17.38874,16.81936,0.0001083375
1237648702973608194,199.722248183133,-1.21178945933759,19.49606,17.50521,16.58813,16.17336,15.8643,0.08159519
